label,r,lag,alpha,S2_direct,S2_sd,sum_sd_weights,sqrt_direct,sqrt_sd
ENSEMBLE,32,1,+,0.3056461653619387,0.3044115890958141,0.9989007399134365,0.5528527519710278,0.5517350714752635
ENSEMBLE,48,1,+,0.38329395682809847,0.38249753154468297,0.9993854747489426,0.6191073871535523,0.6184638482115854
ENSEMBLE,64,1,+,0.44818670926235343,0.4477404526769765,0.999694356930853,0.6694674818558056,0.6691341066460269
ENSEMBLE,80,1,+,0.49659646106329447,0.49757471422755145,1.0006520440946276,0.7046960061354786,0.705389760506595
ENSEMBLE,96,1,+,0.5404243615716677,0.5388675463058561,0.9990275848321126,0.7351356076069692,0.7340759812893051
ENSEMBLE,128,1,+,0.6017993845275992,0.6021065515288582,1.000194794575238,0.7757572974375421,0.7759552509834946
ENSEMBLE,160,1,+,0.6416482687929548,0.6408588406104407,0.9994710864050771,0.8010295055695232,0.8005365954223709
ENSEMBLE,192,1,+,0.6812535899169306,0.6799527134220309,0.999158418072676,0.8253808756670648,0.8245924529257049
ENSEMBLE,32,1,+-,0.2441730812169106,0.2430736217135683,0.9989007399134365,0.49413872669212094,0.49302497067954715
ENSEMBLE,48,1,+-,0.30651917494611647,0.3058173810946805,0.9993854747489426,0.5536417388041805,0.5530075777913721
ENSEMBLE,64,1,+-,0.3557692364320401,0.35538122154404567,0.999694356930853,0.5964639439497078,0.5961385925638816
ENSEMBLE,80,1,+-,0.3953473348806402,0.39620646994698244,1.0006520440946276,0.6287665185747728,0.6294493386659346
ENSEMBLE,96,1,+-,0.42922083345057643,0.4278499195196545,0.9990275848321126,0.6551494741282912,0.6541023769408383
ENSEMBLE,128,1,+-,0.4791515622085296,0.4794288802053672,1.000194794575238,0.6922077449787236,0.6924080301421751
ENSEMBLE,160,1,+-,0.5100347596709257,0.5092600440379798,0.9994710864050771,0.7141671790770882,0.7136245820023157
ENSEMBLE,192,1,+-,0.5271311045236248,0.525837940569091,0.999158418072676,0.7260379497819827,0.7251468406944148
ENSEMBLE,32,1,-,0.30770840898125473,0.306471632608132,0.9989007399134365,0.554714709541089,0.5535988011259887
ENSEMBLE,48,1,-,0.3851497131039729,0.3843697666936272,0.9993854747489426,0.6206043128306256,0.6199756178218844
ENSEMBLE,64,1,-,0.44517595183022923,0.444749313251809,0.999694356930853,0.66721507164499,0.6668952790744653
ENSEMBLE,80,1,-,0.4984244433216506,0.4993838096272654,1.0006520440946276,0.7059918153361628,0.706670934471813
ENSEMBLE,96,1,-,0.5424149733120889,0.5409058555166534,0.9990275848321126,0.7364882709942425,0.7354630211755404
ENSEMBLE,128,1,-,0.6140308833853997,0.6143456135248421,1.000194794575238,0.7836012272740515,0.7838020244454859
ENSEMBLE,160,1,-,0.6562751307070581,0.6553591195994292,0.9994710864050771,0.8101080981616331,0.8095425372390441
ENSEMBLE,192,1,-,0.6641047210114808,0.6625665911836492,0.999158418072676,0.8149262058686546,0.8139819354160442
ENSEMBLE,32,2,+,0.30570377028680396,0.30580599140599934,1.000091408362508,0.5529048474075842,0.5529972797455692
ENSEMBLE,48,2,+,0.38274554622165874,0.3809738955505274,0.9986738847852659,0.6186643243485588,0.6172308284187751
ENSEMBLE,64,2,+,0.4481968639729953,0.44967966006180704,1.0010228603234395,0.6694750659830396,0.6705815834496255
ENSEMBLE,80,2,+,0.4967830056576073,0.4958218416484388,0.9993846850618883,0.7048283519110219,0.7041461791761984
ENSEMBLE,96,2,+,0.5403726873445169,0.5391977688745478,0.9992570173945958,0.7351004607157562,0.7343008708115141
ENSEMBLE,128,2,+,0.6018753870599118,0.6022358707933864,1.000229834403156,0.7758062819157318,0.7760385755833188
ENSEMBLE,160,2,+,0.642320894334074,0.6423208943340752,1.000000000000002,0.8014492462620911,0.8014492462620919
ENSEMBLE,192,2,+,0.6811325574035831,0.6800960548269963,0.9993287182629209,0.8253075532209694,0.824679364860669
ENSEMBLE,32,2,+-,0.24400516505221698,0.24409588894435583,1.000091408362508,0.4939687895527581,0.494060612621929
ENSEMBLE,48,2,+-,0.30623944039846607,0.30467468371365924,0.9986738847852659,0.553389049763786,0.5519734447540563
ENSEMBLE,64,2,+-,0.3558567557574563,0.35714750268981027,1.0010228603234395,0.5965373045815796,0.5976181913979948
ENSEMBLE,80,2,+-,0.3953345853024021,0.394496109038651,0.9993846850618883,0.6287563799297802,0.6280892524463788
ENSEMBLE,96,2,+-,0.4292676217632827,0.428231186096315,0.9992570173945958,0.6551851812757082,0.6543937546281405
ENSEMBLE,128,2,+-,0.47896713768753174,0.47929274507895936,1.000229834403156,0.6920745174383549,0.6923097175967988
ENSEMBLE,160,2,+-,0.5099885419422373,0.5099885419422383,1.000000000000002,0.7141348205641826,0.7141348205641833
ENSEMBLE,192,2,+-,0.5272243961767407,0.5261928564649814,0.9993287182629209,0.7261021940310749,0.725391519432769
ENSEMBLE,32,2,-,0.307526824093921,0.3076285763350128,1.000091408362508,0.5545510112639963,0.5546427465810878
ENSEMBLE,48,2,-,0.38517139793324207,0.38344011281723395,0.9986738847852659,0.620621783321567,0.6192254135750841
ENSEMBLE,64,2,-,0.44555460078066206,0.44697451841147023,1.0010228603234395,0.6674987646285663,0.6685615292637397
ENSEMBLE,80,2,-,0.498542912433952,0.49761550606725435,0.9993846850618883,0.7060757129614019,0.7054186743114009
ENSEMBLE,96,2,-,0.542527600798533,0.5413812396192313,0.9992570173945958,0.7365647295374202,0.735786137148038
ENSEMBLE,128,2,-,0.6134532724669512,0.6138235042362051,1.000229834403156,0.7832325787829253,0.7834688916837765
ENSEMBLE,160,2,-,0.6558012723184107,0.655801272318412,1.000000000000002,0.8098155792020864,0.8098155792020872
ENSEMBLE,192,2,-,0.6643956162265152,0.6631659953147935,0.9993287182629209,0.8151046658107873,0.8143500447073073
ENSEMBLE,32,4,+,0.30683078101971273,0.3049906843036636,0.9984209913492645,0.5539230822232566,0.5522596167597841
ENSEMBLE,48,4,+,0.38224130813968604,0.3829240695673375,1.0005253963689411,0.6182566684959298,0.6188085887957095
ENSEMBLE,64,4,+,0.448056519326553,0.447557897303008,0.9996579360341287,0.6693702408432518,0.66899768108941
ENSEMBLE,80,4,+,0.4980739635026951,0.49678035424343703,0.9992022065704776,0.7057435536387812,0.7048264710149846
ENSEMBLE,96,4,+,0.5385580542189047,0.5362872805606894,0.9986249047124018,0.7338651471618642,0.732316380098581
ENSEMBLE,128,4,+,0.6015429392067104,0.6041924174576755,1.0016892079927902,0.7755919927427761,0.7772981522283939
ENSEMBLE,160,4,+,0.6434456547722347,0.6443425647263167,1.000598052198963,0.8021506434406412,0.8027095145358105
ENSEMBLE,192,4,+,0.6791922848647327,0.6799871974028189,1.0005233101626345,0.8241312303660945,0.8246133623722204
ENSEMBLE,32,4,+-,0.2444479755702582,0.2428002562629382,0.9984209913492645,0.49441680348695494,0.49274765982492313
ENSEMBLE,48,4,+-,0.30589067163512623,0.3064941690557288,1.0005253963689411,0.5530738392250407,0.553619155246392
ENSEMBLE,64,4,+-,0.35604809446061353,0.35560935510184727,0.9996579360341287,0.5966976574954971,0.5963299045845741
ENSEMBLE,80,4,+-,0.3960997653870786,0.39497237677590513,0.9992022065704776,0.6293645727136844,0.6284682782574671
ENSEMBLE,96,4,+-,0.42883842573474873,0.42685167664125734,0.9986249047124018,0.6548575614091577,0.6533388681543885
ENSEMBLE,128,4,+-,0.47850625628930354,0.48090595070967507,1.0016892079927902,0.6917414663653637,0.6934738284244584
ENSEMBLE,160,4,+-,0.5104924672251558,0.5113708749108791,1.000598052198963,0.7144875556825017,0.7151020031512141
ENSEMBLE,192,4,+-,0.5269807088002857,0.527764341498127,1.0005233101626345,0.725934369485483,0.7264739097160524
ENSEMBLE,32,4,-,0.3082164069765925,0.3063877204614674,0.9984209913492645,0.5551724119375823,0.5535230080687409
ENSEMBLE,48,4,-,0.38441056482947306,0.3850772042052039,1.0005253963689411,0.6200085199652284,0.6205458921024326
ENSEMBLE,64,4,-,0.4453537888636801,0.4448697000379387,0.9996579360341287,0.6673483264860114,0.6669855321054113
ENSEMBLE,80,4,-,0.49923053967333475,0.49798663887879524,0.9992022065704776,0.7065624810824127,0.7056816838198333
ENSEMBLE,96,4,-,0.5432820410329365,0.5411194129939337,0.9986249047124018,0.7370766859919913,0.7356081925821203
ENSEMBLE,128,4,-,0.6129891545283076,0.6157060761424901,1.0016892079927902,0.7829362391205988,0.7846694056368517
ENSEMBLE,160,4,-,0.6559863889774412,0.6570331308229038,1.000598052198963,0.8099298667029394,0.8105758020215653
ENSEMBLE,192,4,-,0.6654233617181944,0.66635379328024,1.0005233101626345,0.8157348599380772,0.8163049634053685
